review_text,good_score
"Red-Amber. Medium head. Aroma: Toasted malts. Flavor: Same + bread, somewhat thin. Light bitter finish.  I detected smoke in the finish.  This changed my impression of this beer.",1.0
gold blond coloured body with a white head a herby hoppy aroma a herby watter taste with a bad bitter finish a bad beer,0.0
"Rather a faint shadow of my preferred black beers.  The color tends toward red-brown, and the aroma was faint; the taste is properly dry but thin.  Just average.",0.0
"Bottle. Dark brown colour, small head. Nice powerful flavour. Nicely roasted, fresh coffe aftertaste. Good body.",1.0
Bottle.  Pale yellow colour with a medium white mostly diminishing head. Standard german pilsener with a little less of everything than the standard einbecker pilsener.,0.0
33cl bottle poured into a dimpled mug. Sparkling gold with a small diminishing white cap. Aroma is very light. Flavor is sweet with a fair amount of balancing hops. Good amount of carbonation. Thin body. Very drinkable.,0.0
"Originally rated October 2009. Bought a six-pack of this one at the LCBO (thank God - on special)... and was not expecting much. Urine smelling malt aromas at first pour. Then, metallic sewage. Then corn. Light golden colour, decent-size white head that is thin and disappears quickly like fizz stuff and does not have any lacing. Thin watery mouthfeel with hardly any taste. Chemical malts maybe, and I actually think Bud Light might be better... ha, ha. Had a few from the can over Monday Night Football and found it gross and unappealing. Now, testing from the glass... even worst. Yukkie poo !",0.0
"11.2oz green bottle from The Lighthouse in Manchester.  Pours a dark copper brown with ruby-red highlights and a thin light tan head.  Smells strongly of caramel with coffee and chocolate playing strong supporting roles.  Tastes very roasty with chocolate and coffee at the fore.  Caramel and hints of continental hops are also present.  Flavors are a bit more subtle than expected but mesh rather well.  On the lighter side of medium-bodied with moderate carbonation.  Not the most robust Schwarzbier Ive tried, but theres nothing wrong with this one.  Its tasty and very drinkable.  A solid Schwarzbier.",1.0
"Has a nice malty aroma, grain. Color is yellow and clear. Has a white head, lasting. Flavor is moderate sweet. Average hoppy aroma.",0.0
The aroma is strong by low alcohol standards. The aroma is malty with some hops and vinegar. The appearance is pale gold with a thin head (nothing like the picture). The flavor is like the aroma but also bitter and metallic. The palate is thin but not extremely watery. This is not the best tasting low alcohol beer that I have had but it has the most body and essence.,0.0
"Can 50 cl. Had this directly from the can, but I was overwhelmed by the skunky cardboardish aroma. The flavor was pretty unpleasant and skunky. Sweet grains and an unpleasant dry mouthfeel. I didnt like it",0.0
why do I even bother trying these pale copies. good for nothing. I prefer my bulk lager domestic.,0.0
"Canette 500ml. De couleur dore-jaune ple et claire. Nez de lgumes bouillis sucrs avec des notes de grains de malt ple et des traces de pain blanc. Mince en bouche avec un ptillement moyen et une texture trs aqueuse. Lger got de lgumes bouillis lors de lentre en bouche auquel se rajoute un trs lger got de grains de malt ple ainsi que de faibles traces de pain puis en finale lon retrouve des notes herbeuses (herbes mouilles). Post-got trs court, compos de faibles notes herbeuses et des traces mtalliques.",0.0
"***review from June 21, 2008***	Another crap beer from the wonderful Beers Around the World mishap. Poured out a crystal clear medium hued solid gold brew, a small white cap, thin ropy lacing and retention just above a skim. The aromas was very dry and quite interesting somehow. Sort of sweet, a large grain content, plastic? and an odd underlying smell. The taste is less than appealing as it is very harsh and very watery with bad hops and a bit of metal. Comes across empty with a weak flavor similar to a light beer. Gassy and foamy too. Slight malt can be found in the aftertaste, which is unsavory. Why bother even finishing this?",0.0
Bottle. Clear yellow colour with small white mostly diminishing head. Aroma is malt and hops. Sweet bitter flavor.,0.0
"12oz Bottle: Pale yellow, lightly fizzy, some lacing. The nose is strong with husk, alcohol and sweet cheap malts and light floor grade hops. The flavor is either a bit more bitter than I expected, or just kinda zesty and acidic from the carbonation. I thinking the latter, but it almost comes across like a snappy pilsener. Finishes thin, watery, no biscuit or toast or any other yummy bavarian lager type goodies. A typical export lager sold as a cheap alternative to the big boys.",0.0
"UPDATED: JAN 18, 2005 Draught, at Rover.	Brown with large head. Light taste of malt and hops. Sweet and bitter finish, average duration. Watery and soft.",0.0
"not bad for a pale lager, however it had a weak finish and it tasted a little to american mass produced to really do it for me.",0.0
"Very mild brew here; some malty flavor without being overly strong, roasted earthy dirt flavor, mouthfeel is very flat without any appreciable head after a few minutes.",0.0
"Not bad for a budget import. Aroma not as skunky as expected - white pithy, clingy head.  Light golden appearance. Pleasanr pilsner flavor - nothing to gush over - but beats an standard American brew.",0.0
"Poured from an Einbecker Schwartzbier bottle, very dark brown with ruby highlights when held to a bright light. A beautiful beer in presentation, the bouquet of malt aromas as well as the complex flavors brought about by the grain bill, hops and underlying water chemistry.  Bitter but not harsh, roasted or toasty but not scorched. The body overall closely matches the flavor and aroma so no expectations are lost although the body could be a little beefier and not hurt this beer.  The DMS and honey (minor) that was picked up on tasting this beer could easily be from storage of this one year old beer.  An excellent example of the style and well worth seeking out.",1.0
"Cheap ass supermarket beer. Golden colored brew. Pretty standard, but watery. A bit grainy and crisp.",0.0
"I dont really understand the purpose of non-alcoholic beers, and this is a fine example of why.  Its skunky as all hell, but not as foul as some other stuff Ive been exposed to due to the lack of a need for weird adjuncts.  No metallic taste, not unpleasantly vegetal, just crisp and lightly sweet.  Obviously no detectable alcohol.  Why bother?",0.0
"500mL can from the LCBO. Pours piss yellow, small white froth. Smells of green apples and awful lager failure. Taste, mild pils malt, no hops, green apple sourness in the finish. Kind of terrible, now I see why I passed this up so much. Also, I thought Id had it already. Thanks Lickbow for more sub-mediocre beers.",0.0
"UPDATED: DEC 24, 2004 I freakin love this beer. The aroma is very pleasing. Its appearence is simalar to beer, wait it is beer. It tastes clean becaues the water brewed with the beer is filtered. Oh yeah, its dirt cheap! My overall impression is so high because I have tried all types of lagers and this is one of the best.",0.0
"can 330 ml. hazy yellow. small white head. taste is not to much of from a normal white beer, but it kind like a watery vanilla lemon milkshake....",0.0
"Structurally, this beer is well put together.  Nice color, much like brown ale, medium darkness.  Can see through it.  Head is nice and creamy and the bottle which seems to be showing its age, still had plenty of head.  The aroma is not great.  Theres a good amount of metaillic smell to this one.  Whats left is honey notes and some roasted barley.  Light mouthfeel, light roasting flavor, more honey and generous metallic flavor.  Ends very metallic.  I dont think this is a good example... it really seems as though the beer is just too old.  That or I got the first bottle ever brewed from 1378.",0.0
Bottle. Poured dark brown with a large frothy light brown head that was lasting with good lacing. Moderate roasted malt toffee aroma. Medium body with a smooth texture. Medium roasted sweet flavor with a sweet finish of moderate duration.,0.0
"Originally rated October 2009. Bought a six-pack of this one at the LCBO (thank God - on special)... and was not expecting much. Urine smelling malt aromas at first pour. Then, metallic sewage. Then corn. Light golden colour, decent-size white head that is thin and disappears quickly like fizz stuff and does not have any lacing. Thin watery mouthfeel with hardly any taste. Chemical malts maybe, and I actually think Bud Light might be better... ha, ha. Had a few from the can over Monday Night Football and found it gross and unappealing. Now, testing from the glass... even worst. Yukkie poo !",0.0
"UPDATED: JUN 9, 2006 Full bottle, 6/9/06. Poured straight into a dimpled mug, raising a big stiff ecru foam. Kind of a sugary smell. No skunk here, even though it had been sitting on the loose bottle shelf. Definitely not a schwarzbier in taste, but a nice, easy dunkel. A bit thin on mouthfeel, and the sugar and graininess make a cousin to an American dark beer, but not in a bad way Easy drinking (if that head would ever go down), just a bit of bitter after-taste and milk sugar. Relatively light in alcohol and priced as an everyday beer.	Sampler from bottled labeled ""Schwartzbier,"" Mar 6/06 Ah, no wonder this wasnt quite so black as other Schwartz Ive had. Distinctively brown in color and light in body. The green bottle allowed this import to get a bit skunked. Offers some toffee and caramel notes.",0.0
Bottle. Copper in color with no head. Chocolate and caramel notes. Roasty aroma. Medium bodied. Malty finish. Nice.,0.0
